album_id,album_name,album_type,artist_id,artist_name,rank_position,track_duration,track_id,track_name,track_number,track_popularity,track_type,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,type,valence
2DrWrLiPDwP2KQ1CPjzEej,Fields of June (feat. Frank Turner),SINGLE,25uHIpsCWoj8wEHFOEhbuV,Emily Barker,755,232958,38gy9bREgZdbIEFbxbM4t4,Nostalgia,2,20,track,0.814,0.537,232958,0.395,0.00485,8,0.118,-5.529,0,0.0271,133.91,4,audio_features,0.148
6HA2YKWabsGi6XWkhWoZuA,Dirty Projectors,ALBUM,5VF0YkVLeVD4ytyiyVSIiF,Dirty Projectors,756,270172,41IcdEHjwDp65pVjOxODCf,Keep Your Name,1,59,track,0.443,0.542,270172,0.485,0.000738,0,0.4,-7.443,0,0.0361,112.435,4,audio_features,0.345
5CB0sdpoy5qm1tpURrarpX,Dust,SINGLE,17mfg70P3n3uE4mZP6mH8H,Jenna Kyle,757,191970,1lxPch0DGw1zNBrIMX5JhC,Dust,1,26,track,0.0366,0.452,191971,0.418,2.57e-06,8,0.499,-8.929,1,0.0534,129.771,4,audio_features,0.218
0k645CMrfsa3A2WRZVBlp2,Sway,SINGLE,1mSJCvDX0W7Dn7S9C6vmvI,Anna Of The North,758,181944,38qePkccYVYaEHhT3pWvS7,Sway,1,48,track,0.0817,0.605,181944,0.691,0.0252,11,0.0774,-6.752,0,0.0284,119.972,3,audio_features,0.296
2vs5faN4o8NCNXAGLh3HJf,Cage The Elephant,ALBUM,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,759,175493,3kb72STxc2959ZqsTwu52i,Ain't No Rest for the Wicked,3,72,track,0.0438,0.634,175493,0.849,0.0,0,0.363,-7.075,1,0.105,156.004,4,audio_features,0.919
5UOwQsJpQnx5yxTAQN98PG,Better,SINGLE,1NpKmfDYMhw1KJIIUCsX4O,Mija,760,191996,3oKhicdHPyboJqzzPdzyRJ,Better,1,48,track,0.0256,0.565,191997,0.861,0.539,4,0.363,-5.205,0,0.0658,159.975,4,audio_features,0.738
30QoUTsSdpQuZunPNFsLnm,digital druglord,ALBUM,2cFrymmkijnjDg9SS92EPM,blackbear,762,208235,1V8c3uV6p7uTsfQof5oRXg,make daddy proud,10,67,track,0.167,0.825,208235,0.496,0.0,4,0.081,-7.225,0,0.0529,102.049,3,audio_features,0.767
2pRuWA3pVNYuDVrF0FdsSQ,Warm Blanket,ALBUM,34me8hAxavRmcDIwhxa3b7,Dent May,763,281186,5dLF41mBaC8ELD3YtXgXEP,Born Too Late,3,42,track,0.111,0.636,281187,0.778,1.53e-06,5,0.0723,-5.152,1,0.0297,100.219,4,audio_features,0.953
4ja2FvnwcofnTUu3YIniS7,X Valentine,SINGLE,1hjVmBR8STjix0vBUe5YfN,GEMS,764,162315,5pylQLp9kQLfU3y1jz8Udy,X Valentine,1,31,track,0.0962,0.657,162316,0.688,7.67e-05,4,0.197,-6.948,0,0.0641,95.032,4,audio_features,0.614
65ayND23IInUPHJKsaAqe7,TROLLS (Original Motion Picture Soundtrack),ALBUM,31TPClRtHm23RisEBtV3X7,Justin Timberlake,765,237546,1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2,76,track,0.0106,0.669,237547,0.832,0.0,0,0.0968,-5.72,1,0.0682,113.035,4,audio_features,0.7
5UuX5qUN4wL5hMmGom92lu,The Other,SINGLE,5JZ7CnR6gTvEMKX4g70Amv,Lauv,767,189333,1lntL1cI2UIWlxjL5QiN8g,The Other,1,79,track,0.421,0.38,189333,0.553,2.63e-06,7,0.0788,-6.621,1,0.0653,179.629,4,audio_features,0.384
5lhhmPtKIsdK0HOF5Xb7zm,Little Mourning,ALBUM,4fmvA5uVlZUNsje29D1PaW,Milk & Bone,768,232599,3HxdmLK9jPkpRLHjZ9FZ0Z,Pressure,1,44,track,0.489,0.537,232600,0.335,0.00894,5,0.0972,-9.828,1,0.0319,73.082,4,audio_features,0.153
1VXJmtxx4TmHqgK0ouKc4g,"Hold On Now, Youngster",ALBUM,6FlOCziOXI157pvUREAh3E,Los Campesinos!,769,405920,1t0RvoSeybgrk55g9lwC4Z,You! Me! Dancing!,9,36,track,0.0283,0.431,405920,0.95,0.000331,2,0.102,-3.871,1,0.0917,165.161,4,audio_features,0.349
2ZV63aOqkSh0l49vmvjLOn,Yours Conditionally,ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,771,243893,1EpOAPUvsjcFNO3P95HL5z,Modern Woman,9,42,track,0.831,0.379,243893,0.418,0.00395,9,0.217,-7.962,1,0.0395,176.362,4,audio_features,0.284
2HItrNjxkcndzejvNPdE6v,"Philip Glass: Glassworlds, Vol. 4 – On Love",ALBUM,69lxxQvsfAIoQbB20bEPFC,Philip Glass,772,337533,1OYIzktnDsxKBianXbMSyX,"The Hours (From ""The Hours"")",14,15,track,0.979,0.308,337533,0.0913,0.928,5,0.116,-21.538,1,0.0379,107.446,1,audio_features,0.0316
0W6IZrPamQ7KXLXxvR9usJ,A Long Life of Living,ALBUM,5ammRFhN6wQXM30xlhndC5,"Goodnight, Texas",773,250240,1Z0FpIlGRGQrC7rz2uwX6I,The Railroad,7,46,track,0.646,0.679,250240,0.425,0.509,0,0.0933,-12.024,1,0.0251,90.487,4,audio_features,0.453
2NIG2NIOd8uE6Wq9GOUdba,Romeo,SINGLE,7hAolICGSgXJuM6DUpK5rp,Chairlift,774,188506,1e7Wb8ktQRZS70hyrJJLCh,Romeo,1,36,track,0.00609,0.61,188507,0.587,0.0,6,0.0568,-7.088,0,0.116,166.361,4,audio_features,0.611
4hWx4cKcQKjq6uNGRJAnfL,Into The Wide,ALBUM,1xVWSPiw5B0OduIC0DSu3V,Delta Spirit,775,253073,1zcs4HI1bvDmOJ2fIVTrdz,Live On,3,30,track,0.00484,0.338,253073,0.848,0.158,8,0.265,-4.298,1,0.0504,162.035,4,audio_features,0.23
4VXEMU4mlHvP5Zb8M83wM2,Mind Bokeh,ALBUM,0qzzGu8qpbXYpzgV52wOFT,Bibio,776,243946,3b1tbxekXF5ltY7kafv15A,Take Off Your Shirt,6,34,track,0.00152,0.697,243947,0.664,0.00541,7,0.151,-6.403,1,0.152,133.108,3,audio_features,0.744
6wq56mHywtQ0WkS3KRh1zV,Sophomore.,ALBUM,5gpdr2m2nOvvKrEgtbD16W,Ben Zaidi,777,238499,47X4UBKDcZH71FiDZ2lpjd,Foolish,4,29,track,0.163,0.621,238499,0.549,0.00019,2,0.171,-11.491,1,0.0554,136.053,4,audio_features,0.288
2o47hpQ6tXnNrtzcmmzUgx,Get Closer (Joe Mason Remix),SINGLE,6ioOEWNNGK40H8xrGj6XPW,XYLØ,778,264000,4IZdfTsTlQYvBtSFAcgjVu,Get Closer - Joe Mason Remix,1,56,track,0.44,0.56,264000,0.475,0.000661,8,0.262,-11.034,1,0.212,94.963,4,audio_features,0.453
6kDCHWavDS2bNbtojhRjfJ,Reflektor (Deluxe),ALBUM,3kjuyTCjPG1WMFCiyc5IuB,Arcade Fire,779,318086,4sG4IDwOYrSiZdqfLwsOY8,Apocrypha,1,31,track,0.228,0.232,318087,0.756,0.0127,2,0.753,-5.813,1,0.0411,174.024,3,audio_features,0.389
65hwoi3mrKta30Hd0pyTCg,Space Is Still the Place,ALBUM,7oIZ8VPQ688hUQ3dQ4y6rD,The Bright Light Social Hour,780,282640,514ybzbNgtXoW106pAUDZo,Infinite Cities,8,40,track,0.028,0.571,282640,0.949,0.0459,11,0.405,-5.43,0,0.0858,128.002,4,audio_features,0.571
4F0LJueCDliCH7Bg4PPVil,The Hours (Music from the Motion Picture Soundtrack),ALBUM,69lxxQvsfAIoQbB20bEPFC,Philip Glass,781,333733,5U7vahMkL41gueMDNtoLhp,Morning Passages,2,48,track,0.979,0.244,333733,0.107,0.869,3,0.159,-22.906,1,0.0348,106.323,4,audio_features,0.0325
71Uk26EwFXb6FcexitXVzn,Patrick Castillo: The Quality of Mercy,ALBUM,4NYXYObKVimGrYuAGGe46m,Patrick Castillo,782,567440,66LEJoJQeNBwgCutDAc81g,"This Is the Hour of Lead: No. 1. After great pain, a formal feeling comes",1,20,track,0.985,0.267,567440,0.0846,0.263,0,0.103,-18.275,1,0.0399,106.088,3,audio_features,0.0323
0kGXnSoEtE7KqfS04Q2rkZ,Beta Love,ALBUM,6FIrstf3kHEg3zBOyLpvxD,Ra Ra Riot,783,186440,67V0PZPMeOZnOqcHeDmu36,When I Dream,8,13,track,0.127,0.646,186440,0.55,0.000109,7,0.109,-8.148,1,0.0798,122.832,4,audio_features,0.535
2rDIivxBafNKpgRqlzIRSb,Sweet Talker (Deluxe Version),ALBUM,2gsggkzM5R49q6jpPvazou,Jessie J,784,199386,0puf9yIluy9W0vpMEUoAnN,Bang Bang,4,59,track,0.292,0.703,199387,0.789,0.0,0,0.377,-3.423,0,0.0928,150.058,4,audio_features,0.761
5Ix8zXCxsX8YCGAThyBVE8,When It Was Now (Deluxe Version),ALBUM,42vg2T0Xg9yPaAgogJzoQH,Atlas Genius,785,183026,0zU2NTeAeyzTX53RwiTWN5,Back Seat,3,46,track,0.033,0.783,183027,0.682,0.0152,10,0.111,-5.948,1,0.0379,130.011,4,audio_features,0.939
6H51jH1SuzV6ca1VxW2Tmv,Manners,ALBUM,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,786,256320,1WETgXqmJ2NaziQhtav0pK,Moth's Wings,3,51,track,0.00138,0.514,256320,0.727,0.0916,11,0.0756,-6.219,1,0.0283,120.995,4,audio_features,0.136
7yXVhZSCUojaG7ER8jyS1w,Pars,SINGLE,7t7KhERDFa4LIHW1jWjqT1,Charlotte,787,210400,282XUTgLtdSN2gL5OEAoud,Pars,1,39,track,0.497,0.572,210400,0.564,0.0234,1,0.116,-7.503,1,0.0489,103.907,4,audio_features,0.296
4lJP3IJW1TAoKoHDatwTj8,…And Star Power,ALBUM,55LHFEtIplWhsfyWZUwkf4,Foxygen,788,213666,2bbRXduStlyFlvAdPnMgic,How Can You Really,2,49,track,0.00801,0.411,213667,0.665,0.000167,0,0.579,-6.426,1,0.0325,119.949,4,audio_features,0.752
25Z3GFmKx6ntosMpCSngnI,Hot Thoughts,ALBUM,0K1q0nXQ8is36PzOKAMbNe,Spoon,789,260293,2kvCNfTHLXMm1Y10TccjPq,Tear It Down,8,47,track,0.247,0.548,260293,0.727,0.00953,1,0.0988,-4.876,0,0.0325,91.54,4,audio_features,0.575
6spTDEWQfiSsKjkR9NmuDX,Fleet Foxes,ALBUM,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,790,200493,2xa35aj67lT8L4teMR64XK,He Doesn't Know Why,6,47,track,0.256,0.507,200493,0.556,4.56e-05,1,0.339,-5.53,1,0.0297,93.951,4,audio_features,0.464
6ZGFBfwZXKycEtDy5uyuSK,Toothpick,ALBUM,1zXCFUgH6FWS0iCiCKsH55,Kai Straw,791,268514,5rvQ0TJSKa7YWnaqYlTdeH,Don't Tread on Me,5,44,track,0.216,0.78,268515,0.514,5.27e-06,1,0.106,-9.194,1,0.131,100.952,4,audio_features,0.598
2FXGUAESmG5l9YPrzWPvHI,PARTYNEXTDOOR 3 (P3),ALBUM,2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,792,235477,1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),15,77,track,0.0511,0.717,235477,0.347,2.43e-06,11,0.087,-10.265,0,0.0636,84.987,4,audio_features,0.0589
6JPRvwSakxGHjMQM18AcAu,Clinging To A Scheme,ALBUM,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,793,212133,3gbV4nxQg7AGMwJjie8cUe,Heaven's On Fire,2,39,track,0.0596,0.59,212133,0.87,1.52e-06,3,0.157,-4.536,1,0.0399,130.703,5,audio_features,0.86
2jb0zRewft3L2AwCOMx3du,Cults,ALBUM,3Oim8XBPbznAa8Jj8QzNc8,Cults,794,162133,3mW598BBYNoPKew09tRUYz,Bumper,10,35,track,0.0105,0.649,162133,0.921,0.00114,1,0.144,-3.614,1,0.0316,126.028,4,audio_features,0.855
16buoyM1c9DsvVd2gUEu9z,Over the Hill and Through the Woods,SINGLE,32bF8EkwKNXBZyEo371paF,Lillie Mae,795,198293,3o5moj77urdyiJsObbrVeR,The Last Time,2,38,track,0.413,0.521,198293,0.501,0.265,11,0.323,-10.367,0,0.028,138.646,4,audio_features,0.569
55qnUk23XpTaogj2yckP82,Sky City,ALBUM,4cJKxS7uOPhwb5UQ70sYpN,Amason,796,184560,3q6gvYPqqVa1RNE4D1qun0,Went to War,5,37,track,0.465,0.832,184560,0.521,0.0108,0,0.0813,-11.046,1,0.03,124.875,4,audio_features,0.746
22shOa6UBod9o1HHe0JPmr,Crooks & Lovers,ALBUM,3NUtpWpGDoffm3RCGhSHtl,Mount Kimbie,797,258504,5d3qZ4xZv0inQK292Mmnhh,Carbonated,6,48,track,0.749,0.553,258504,0.328,0.894,4,0.0906,-13.52,0,0.0812,135.001,4,audio_features,0.785
2OicPkzxga0ybQIdl3kvaa,13 Reasons Why (A Netflix Original Series Soundtrack),ALBUM,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,798,180933,60XJ7V4yJpHugHOHYGj57d,Bored,3,52,track,0.912,0.61,180933,0.333,0.00209,7,0.078,-12.755,1,0.0505,119.965,4,audio_features,0.104
0t8AmQhsTFuee0GFlJIpmv,Grandes Éxitos (Remastered),COMPILATION,22HVxZPA6UhBp8wahxDA6I,France Gall,799,156617,6CgqvVGkgE9GTLvF0tMPHd,Pense à moi - Remastered,4,30,track,0.737,0.396,156617,0.613,6.28e-06,8,0.0786,-7.999,0,0.0486,177.352,5,audio_features,0.89
6spTDEWQfiSsKjkR9NmuDX,Fleet Foxes,ALBUM,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,800,182266,6cOwNw3Vl3QonGuyqNW5GL,Heard Them Stirring,7,42,track,0.683,0.572,182267,0.47,0.969,5,0.381,-10.356,1,0.0285,110.002,4,audio_features,0.251
08fkw9uDP2KET6cPIl74Xo,Infinite Arms,ALBUM,0OdUWJ0sBjDrqHygGUXeCF,Band of Horses,801,181440,75MNuN7HzczPJOrQWfJIKB,NW Apt.,11,34,track,0.000469,0.426,181440,0.946,0.206,6,0.0984,-4.104,1,0.0584,139.987,4,audio_features,0.204
5EdoNvHZMLKvSAQCj5MM1I,Wildlife,ALBUM,4YlhxCoA1qEgTHoOBaKu1t,Magic Bronson,802,219040,7G5RuFPZMYaGJOC6WndE9b,Fences,3,44,track,0.000271,0.675,219040,0.521,3.33e-06,1,0.121,-7.658,1,0.0361,120.004,4,audio_features,0.448
2VmLk5bAd5QjLtX7cHm594,The Sunny Album (Deluxe Edition),ALBUM,4dM6NDYSfLcspt8GLoT5aE,Hippie Sabotage,803,239754,5iyFrZpv5f4oWQCWMKfj52,Ridin Solo - Njomza Remix,3,57,track,0.00776,0.359,239754,0.557,0.00434,1,0.475,-9.184,0,0.0959,147.351,4,audio_features,0.0497
5aMxUGbgPEewtPsil6LJfY,Forever For Now,ALBUM,0J7U24vlOOIeMpuaO6Q85A,LP,804,250373,05msrth0sIj6gaDeJVDFCe,Forever For Now,12,50,track,0.901,0.543,250373,0.34,0.000785,4,0.101,-10.042,0,0.0303,137.035,3,audio_features,0.0572
0zqoBumDciJGNoOsvfTP5U,Love You to Death,ALBUM,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,805,182626,06EQRlAGE9DquuQd76ap97,100x,7,44,track,0.919,0.774,182627,0.347,3.12e-06,8,0.0966,-7.108,1,0.0432,126.092,4,audio_features,0.387
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],ALBUM,6vWDO969PvNqNYHIOW5v0m,Beyoncé,806,391906,0755vnFQZLSgHHWbR1qCjY,Rocket,8,62,track,0.5,0.495,391907,0.403,0.0,1,0.7,-9.731,1,0.301,140.415,3,audio_features,0.555
6d0FybaacFmneXk6Unwvgf,Stay Kids,ALBUM,04sL468iA1QEN0rf3IftXv,ANR,807,163750,09IhbJ0PmHhNKCQzhlPdHC,Big Problem,2,10,track,0.00371,0.356,163750,0.811,1.47e-06,9,0.0669,-6.952,0,0.0785,168.161,4,audio_features,0.0925
6yu86gPtBxGpf4E6qSWkfA,Raincheck,SINGLE,62ih54WQXcbwFrvhffPxcq,Hannah Jane Lewis,808,175354,0AEEkLxoe9S6QyYD7KH4Im,Raincheck,1,32,track,0.162,0.759,175354,0.841,0.0,7,0.278,-3.893,0,0.0876,118.028,4,audio_features,0.566
3MwrwbxsAhFCNWfjYN3YKN,Life Of Leisure,SINGLE,5juOkIIy18sFw9L30syt1Z,Washed Out,809,208506,3at4rOqs24ih4UXETgMZRS,Hold Out,3,37,track,0.232,0.677,208507,0.943,0.646,4,0.0904,-1.778,0,0.243,102.009,4,audio_features,0.358
2SrSvVDVASfEPqXnnHAciS,Gimme Some,ALBUM,6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,810,281693,0BeqjOvMzCw16N0hYYgFYj,May Seem Macabre,6,20,track,0.000567,0.572,281693,0.87,0.154,4,0.151,-5.059,1,0.0495,127.829,4,audio_features,0.823
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,811,203440,0CXXIDFHZB29ybTZ9i2iwO,Needle And A Knife,3,33,track,0.00558,0.619,203440,0.897,0.00355,6,0.0617,-5.393,1,0.0282,100.569,4,audio_features,0.961
1kGhTPdqFxysr6qHRv32MR,Time Curve: Music for Piano by Philip Glass and William Duckworth,ALBUM,69lxxQvsfAIoQbB20bEPFC,Philip Glass,812,228160,0FPHLd7NQVv2H3KSaOH0ys,Six Etudes for Piano - q = 104,4,18,track,0.993,0.199,228160,0.0225,0.826,5,0.0977,-27.997,0,0.036,71.133,4,audio_features,0.0353
3fUKGTsiYL1kSroBWBLmmR,Star Wars: The Force Awakens (Original Motion Picture Soundtrack),ALBUM,3dRfiJ2650SZu6GbydcHNb,John Williams,813,91240,0Hicqz1K8PswE0Uijx5STA,Rey Meets BB-8,4,41,track,0.95,0.067,91240,0.0294,0.367,2,0.381,-25.92,0,0.036,72.704,3,audio_features,0.0378
3cSzKBfylctgJwqorcNEo2,Mind Over Matter,ALBUM,4j56EQDQu5XnL7R3E9iFJT,Young the Giant,814,47760,0JQqJ4BbSBL0Kz7GHaajtY,Slow Dive,1,39,track,0.849,0.0755,47760,0.0285,0.936,7,0.549,-23.258,1,0.0502,180.1,3,audio_features,0.0373
2yNhqBKfZPzrxRJqGMbSz9,So Jealous,ALBUM,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,815,217253,0L7QCEXQBDAtEyK1x72Sw0,Where Does the Good Go,5,60,track,0.212,0.741,217253,0.508,0.000114,3,0.0757,-6.856,1,0.0302,105.022,4,audio_features,0.841
1t6damSmBgH1EEAbi1o2iG,Horizon EP,SINGLE,5lCJFwR3miqkXQ49oV0vpt,ambinate,816,296533,0Mre6djYKMn1jsyAxZq5of,Divide,3,16,track,0.101,0.647,296534,0.555,0.869,2,0.0796,-10.378,0,0.0472,170.043,4,audio_features,0.154
2HItrNjxkcndzejvNPdE6v,"Philip Glass: Glassworlds, Vol. 4 – On Love",ALBUM,69lxxQvsfAIoQbB20bEPFC,Philip Glass,817,176466,0Ny2oeqjr5PNTG8jo5EyjP,"The Hours: Something She Has to Do (From ""The Hours"")",3,16,track,0.98,0.214,176467,0.0095,0.943,5,0.0687,-28.169,1,0.0438,63.008,4,audio_features,0.0358
2SrSvVDVASfEPqXnnHAciS,Gimme Some,ALBUM,6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,818,230266,0OVzKyZzNweXwqW3Qxvt88,Dig A Little Deeper,2,27,track,0.0857,0.59,230267,0.897,5.81e-05,7,0.0617,-3.086,1,0.0501,125.669,4,audio_features,0.659
5jgrzAcDHJ5Nb2viW52OlR,Vega Intl. Night School,ALBUM,0KydPQPUUoTNhmiHKOg5Er,Neon Indian,819,241142,0QKy5exHVGABJytYVtqUk2,Street Level,3,36,track,0.0249,0.495,241143,0.83,0.0,6,0.753,-6.358,0,0.344,171.797,4,audio_features,0.884
4U6rQZj3QLggmxjeDoI0Cf,Bad Love,ALBUM,687094MtNCTh262Otm1LOD,Summer Camp,820,146120,0Rh9cmVso8TlK5xtrLOhN3,Run Away,6,4,track,0.636,0.645,146120,0.354,5.91e-06,10,0.0946,-8.366,1,0.142,79.783,4,audio_features,0.762
291YK9rIk7qelWtRbfQVUw,Paganini: 24 Caprices,ALBUM,39FC9x5PaTNYHp5hwlaY4q,Niccolò Paganini,821,207426,0Vv22llU5iqaYUSyShUqT0,"Paganini: 24 Caprices, Op. 1: No. 6 in G Minor",6,22,track,0.981,0.137,207427,0.203,0.0712,7,0.335,-20.4,0,0.0454,87.879,5,audio_features,0.111
5vHUSuZ5xizxS3zfr3SKkq,Kindred,ALBUM,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,822,263293,0WjvB0SzNvgmuM46UjcMr8,Lifted Up (1985),1,52,track,0.014,0.568,263293,0.816,0.000231,0,0.155,-3.928,1,0.0281,125.033,5,audio_features,0.31
3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),ALBUM,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,823,170826,0afhq8XCExXpqazXczTSve,Galway Girl,6,87,track,0.0735,0.624,170827,0.876,0.0,9,0.327,-3.374,1,0.1,99.943,4,audio_features,0.781
7JCBRYuae6ORVUFVJ1WFg7,Night Falls Over Kortedala,ALBUM,7tzI4rSFTHafjF18ZrNZWx,Jens Lekman,824,300506,0b1Cpu2geO7om7aW066a7K,A Postcard to Nina,4,44,track,0.36,0.455,300507,0.617,7.72e-06,2,0.344,-5.563,1,0.044,178.589,4,audio_features,0.53
29zyqYXwLn4nNTPkRNSOuJ,Game Of Thrones: Season 6 (Music from the HBO® Series),ALBUM,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,825,172664,0eCr8xmxRrfptHiv3OOMtM,Maester,11,41,track,0.754,0.151,172665,0.0532,0.679,9,0.102,-20.311,0,0.0368,75.239,4,audio_features,0.0348
2SrSvVDVASfEPqXnnHAciS,Gimme Some,ALBUM,6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,826,168346,0hdcOR7NNNdbxkP5NQsKlH,(Don't Let Them) Cool Off,7,19,track,0.000102,0.354,168347,0.909,0.21,9,0.349,-3.104,1,0.0459,79.996,4,audio_features,0.614
4U6rQZj3QLggmxjeDoI0Cf,Bad Love,ALBUM,687094MtNCTh262Otm1LOD,Summer Camp,827,235453,0hqLr0n4pp4TCPWlQGw1Zu,Everlasting,10,3,track,0.476,0.549,235453,0.69,0.885,9,0.0699,-8.148,0,0.0333,74.917,4,audio_features,0.761
0rIYHrB4wy5m3cyexrXfUg,Where We Were,ALBUM,1C2rCgyUlqHUx1Xm0KXUik,Greg Haines,828,340269,24VsfECRNtqjOh7e5wsYNX,Something Happened,2,30,track,0.495,0.683,340270,0.446,0.861,2,0.114,-11.75,1,0.0438,101.333,4,audio_features,0.0644
2qpspWmRrEI8EEEXqL1O5e,Ritual In Repeat (Deluxe),ALBUM,1ybAN3utgdoUL1MUCtH4QM,Tennis,829,211280,6Yl5tDMPX6hNbnYTYsQHYl,This Isn't My Song,9,31,track,0.0216,0.41,211280,0.783,0.0906,11,0.132,-6.209,1,0.0373,108.194,4,audio_features,0.601
6H51jH1SuzV6ca1VxW2Tmv,Manners,ALBUM,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,830,296400,0lo98Gacg04cnpdrPHcBcF,Make Light,1,40,track,0.00142,0.523,296400,0.663,0.00953,7,0.513,-4.372,1,0.0324,160.01,4,audio_features,0.465
48zisMeiXniWLzOQghbPqS,Motion,ALBUM,7CajNmpbOovFoOoasH2HaY,Calvin Harris,831,218440,0otmDG441slQ7QYZUPgBcM,Together,13,51,track,0.145,0.731,218440,0.869,0.000185,11,0.116,-2.634,0,0.0409,127.971,4,audio_features,0.789
29zyqYXwLn4nNTPkRNSOuJ,Game Of Thrones: Season 6 (Music from the HBO® Series),ALBUM,1hCkSJcXREhrodeIHQdav8,Ramin Djawadi,832,106618,0qxK3k35O0CbBFVOaWhFgI,Coronation,5,40,track,0.572,0.386,106619,0.531,0.73,8,0.12,-16.398,1,0.0679,75.009,4,audio_features,0.184
5SxQviRKSPWbCJwgTGf737,Under Italian Skies,ALBUM,5tW1LNzRtpzKpzTK7HAWTS,Roberta Gambarini,833,446480,0uNPqeH0mwbRCzYOpLt1xe,Lampàre,14,4,track,0.42,0.436,446480,0.184,0.0588,6,0.0778,-15.717,0,0.0552,88.102,4,audio_features,0.0829
3D9wJtQ2JGmslrFKmXsVwA,The Magic Couple,ALBUM,3KH7WsR2JZQ94Ik8SyabU6,Amadou & Mariam,834,319080,0w4Veou29BqgCscWUXQogj,Je pense a toi,1,33,track,0.652,0.682,319080,0.513,0.000421,11,0.102,-6.788,0,0.0252,106.34,4,audio_features,0.845
291YK9rIk7qelWtRbfQVUw,Paganini: 24 Caprices,ALBUM,39FC9x5PaTNYHp5hwlaY4q,Niccolò Paganini,835,164240,0wpOZujJdBsXPMFG4G4DLw,"Paganini: 24 Caprices, Op. 1: No. 2 in B Minor",2,36,track,0.977,0.557,164240,0.298,0.492,7,0.0843,-15.082,1,0.0888,94.859,4,audio_features,0.868
291YK9rIk7qelWtRbfQVUw,Paganini: 24 Caprices,ALBUM,39FC9x5PaTNYHp5hwlaY4q,Niccolò Paganini,836,207466,0xiChlU5sBM4iQvmN2OL4K,"Paganini: 24 Caprices, Op. 1: No. 11 in C Major",11,19,track,0.989,0.431,207467,0.191,0.298,0,0.0814,-16.67,1,0.0445,87.49,4,audio_features,0.617
5GOHOQxjLxkcW9oXPJChBf,"Being No One, Going Nowhere",ALBUM,2Tz1DTzVJ5Gyh8ZwVr6ekU,STRFKR,837,232946,0xxm1WskKZSCvbkGjkSMr2,Open Your Eyes,5,61,track,0.00549,0.67,232947,0.756,0.599,0,0.152,-4.299,0,0.0322,129.988,4,audio_features,0.402
0qsT8HLvlWaSWIq8Rc95BI,Hopes And Fears,ALBUM,53A0W3U0s8diEn9RhXQhVz,Keane,838,207986,0ylPYJtAJmAMr9jdPQ3cF7,This Is The Last Time,2,48,track,0.00321,0.527,207987,0.809,8.63e-06,7,0.135,-4.242,1,0.0303,131.708,4,audio_features,0.362
3PYk8e7eo2t5CA1Y3AvhaG,Home of the Strange,ALBUM,4j56EQDQu5XnL7R3E9iFJT,Young the Giant,839,242626,14Evt01gsIZVICaK7lWA29,Titus Was Born,6,52,track,0.362,0.586,242627,0.452,0.000912,0,0.104,-8.481,1,0.0391,90.046,4,audio_features,0.122
2e3doCyb0qn2JeKLsh2Xbo,Ultraviolence,ALBUM,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,840,271480,14S9d9TPGqTgOMMtTbqvif,Old Money,10,47,track,0.889,0.315,271480,0.17,8.5e-06,10,0.135,-12.485,0,0.0352,129.499,4,audio_features,0.171
7F5hqnskEDvuCDLoW5HIbJ,Lockjaw,SINGLE,6nxWCVXbOlEVRexSbLsTer,Flume,841,221894,150zGw0P2EJccYJKnFIler,Drop The Game,1,63,track,0.588,0.562,221895,0.675,5.77e-05,7,0.164,-4.996,1,0.0456,78.946,4,audio_features,0.438
4U6rQZj3QLggmxjeDoI0Cf,Bad Love,ALBUM,687094MtNCTh262Otm1LOD,Summer Camp,842,197986,156bfP8lUJwMPtPIlu6jhg,Keep Up,11,4,track,0.243,0.457,197987,0.927,0.000917,1,0.581,-5.198,1,0.155,170.058,4,audio_features,0.686
